timestamp,ET0,internal_air_temp_c,internal_rh_%,internal_radiation,irrigation_ml_current,fertilization_flag,ph,ec_ms,soil_temp_pred,canopy_cover,days_after_planting,Ammonium Nitrate [mg] -NH4NO3,Monopotassium Phosphate[mg] -KH2PO4,Potassium Chloride[mg] - KCL,Phosphoric acid[mg]-H3PO4,Kortin [mg],Gypsum - CaSO4*2H2O [mg]
6/13/2025 23:20,0.002120809,22.80028,83.68016,0,0,0,,,24.05219985,0.092478806,15,0,0,0,0,0,0
6/13/2025 23:30,0.002770895,22.833315,82.82621,0,0,0,,,23.89672644,0.092478806,15,0,0,0,0,0,0
6/13/2025 23:40,0.002023391,23.27644,82.88048,0,0,0,,,23.10665585,0.092478806,15,0,0,0,0,0,0
6/13/2025 23:50,0.001199089,22.587597,84.50389,0,0,0,,,22.13740894,0.092478806,15,0,0,0,0,0,0
6/14/2025 0:00,0.003042581,22.232584,85.552,0,0,0,,,22.50733488,0.097894054,16,0,0,0,0,0,0
6/14/2025 0:10,0.00430507,21.989462,86.16695,0,0,0,,,22.63728481,0.097894054,16,0,0,0,0,0,0
6/14/2025 0:20,0.008752318,22.293604,86.06805,0,0,0,,,23.68363918,0.097894054,16,0,0,0,0,0,0
6/14/2025 0:30,0.008656145,22.139782,85.26792,0,0,0,,,23.47573013,0.097894054,16,0,0,0,0,0,0
6/14/2025 0:40,0.006755171,21.99701,84.245834,0,0,0,,,23.2908769,0.097894054,16,0,0,0,0,0,0
6/14/2025 0:50,0.003281363,22.000568,85.48912,0,0,0,,,23.2701931,0.097894054,16,0,0,0,0,0,0
6/14/2025 1:00,0.002212605,22.053055,85.87844,0,0,0,,,23.32236132,0.097894054,16,0,0,0,0,0,0
6/14/2025 1:10,0.003790486,22.006264,87.14482,0,0,0,,,23.25790802,0.097894054,16,0,0,0,0,0,0
6/14/2025 1:20,0.003456289,21.861979,88.74524,0,0,0,,,23.34791331,0.097894054,16,0,0,0,0,0,0
6/14/2025 1:30,0.002927977,21.830042,87.88224,0,0,0,,,22.69526032,0.097894054,16,0,0,0,0,0,0
6/14/2025 1:40,0.004224514,21.69897,87.30081,0,0,0,,,21.33392251,0.097894054,16,0,0,0,0,0,0
6/14/2025 1:50,0.003726581,21.784712,86.33233,0,0,0,,,21.33041696,0.097894054,16,0,0,0,0,0,0
6/14/2025 2:00,0.00787523,22.005995,87.20646,0,0,0,,,22.65803325,0.097894054,16,0,0,0,0,0,0
6/14/2025 2:10,0.0080775,21.917376,86.52475,0,0,0,,,22.58909663,0.097894054,16,0,0,0,0,0,0
6/14/2025 2:20,0.003627407,21.979223,85.88688,0,0,0,,,22.67217444,0.097894054,16,0,0,0,0,0,0
6/14/2025 2:30,0,22.019632,85.640144,6.840801,0,0,,,23.06572321,0.097894054,16,0,0,0,0,0,0
6/14/2025 2:40,0.01572148,24.74382,81.39595,27.461065,0,0,,,23.42625918,0.097894054,16,0,0,0,0,0,0
6/14/2025 2:50,0.001770138,23.603788,84.674065,7.6797934,0,0,,,23.62256434,0.097894054,16,0,0,0,0,0,0
6/14/2025 3:00,0.001698877,23.44616,85.615326,7.348404,0,0,,,23.47171323,0.097894054,16,0,0,0,0,0,0
6/14/2025 3:10,0,23.554178,85.11967,9.341424,0,0,,,23.51251872,0.097894054,16,0,0,0,0,0,0
6/14/2025 3:20,0,23.48216,86.039696,0,0,0,,,24.05749493,0.097894054,16,0,0,0,0,0,0
6/14/2025 3:30,0,23.216772,87.59535,0,0,0,,,24.18679329,0.097894054,16,0,0,0,0,0,0
6/14/2025 3:40,0.005121288,22.783833,87.40418,0,0,0,,,24.07791143,0.097894054,16,0,0,0,0,0,0
6/14/2025 3:50,0.013223897,23.005941,87.53844,0,0,0,,,23.74507444,0.097894054,16,0,0,0,0,0,0
6/14/2025 4:00,0.01355349,22.935854,87.050835,0,0,0,,,23.87574024,0.097894054,16,0,0,0,0,0,0
6/14/2025 4:10,0.014839828,23.24232,86.52078,0,0,0,,,23.8909,0.097894054,16,0,0,0,0,0,0
6/14/2025 4:20,0.010350447,22.984407,85.91388,0,0,0,,,23.77091139,0.097894054,16,0,0,0,0,0,0
6/14/2025 4:30,0.009031273,23.15805,84.8656,0,0,0,,,23.84272012,0.097894054,16,0,0,0,0,0,0
6/14/2025 4:40,0.00702511,23.316147,84.071884,0,0,0,,,23.81248778,0.097894054,16,0,0,0,0,0,0
6/14/2025 4:50,0.008192217,23.392675,85.41754,0,0,0,,,23.81248778,0.097894054,16,0,0,0,0,0,0
6/14/2025 5:00,0.007232155,23.695156,84.44875,0,0,0,,,23.8893998,0.097894054,16,0,0,0,0,0,0
6/14/2025 5:10,0.004613137,23.751974,83.75921,0,0,0,,,23.94722663,0.097894054,16,0,0,0,0,0,0
6/14/2025 5:20,0.004275293,23.76242,84.825,0,0,0,,,23.86823028,0.097894054,16,0,0,0,0,0,0
6/14/2025 5:30,0.005435622,23.88375,83.340965,0,0,0,,,23.83926762,0.097894054,16,0,0,0,0,0,0
6/14/2025 5:40,0.025852539,24.706944,79.288765,34.75771,0,0,,,23.96291524,0.097894054,16,0,0,0,0,0,0
6/14/2025 5:50,0.03248688,25.888582,76.96466,37.627552,0,0,,,23.96681931,0.097894054,16,0,0,0,0,0,0
6/14/2025 6:00,0.0449105,26.220901,76.721886,50.496376,0,0,,,23.99350032,0.097894054,16,0,0,0,0,0,0
6/14/2025 6:10,0.044074897,25.81727,76.58452,53.307632,0,0,,,23.88336582,0.097894054,16,0,0,0,0,0,0
6/14/2025 6:20,0.049029928,26.088993,77.64912,58.38588,0,0,,,23.94444884,0.097894054,16,0,0,0,0,0,0
6/14/2025 6:30,0.068106085,26.242891,78.0419,119.436264,0,0,,,23.92940233,0.097894054,16,0,0,0,0,0,0
6/14/2025 6:40,0.09841587,26.32783,77.969765,153.58054,133.3333333,0,,,24.01393638,0.097894054,16,0,0,0,0,0,0
6/14/2025 6:50,0.12705436,27.26058,77.844925,173.13869,0,0,,,24.06833657,0.097894054,16,0,0,0,0,0,0
6/14/2025 7:00,0.13352244,27.347769,78.16986,169.04779,0,0,,,23.96526749,0.097894054,16,0,0,0,0,0,0
6/14/2025 7:10,0.15988262,27.815624,81.14848,261.48804,0,0,,,23.95757015,0.097894054,16,0,0,0,0,0,0
6/14/2025 7:20,0.22109188,28.928822,81.04761,293.91785,0,0,,,24.23657401,0.097894054,16,0,0,0,0,0,0
6/14/2025 7:30,0.26546657,28.992456,82.815445,294.0018,0,0,,,25.09555889,0.097894054,16,0,0,0,0,0,0
6/14/2025 7:40,0.25710082,29.771738,78.68426,304.20236,0,0,,,25.50334488,0.097894054,16,0,0,0,0,0,0
6/14/2025 7:50,0.30151597,30.506025,76.235214,347.80997,0,0,,,25.62726032,0.097894054,16,0,0,0,0,0,0
6/14/2025 8:00,0.3484421,30.740383,76.52674,387.24344,0,0,,,26.53155496,0.097894054,16,0,0,0,0,0,0
6/14/2025 8:10,0.26594248,31.20518,71.29411,365.75595,0,0,,,26.58906385,0.097894054,16,0,0,0,0,0,0
6/14/2025 8:20,0.3224616,31.187656,69.71193,411.59253,0,0,,,26.60046163,0.097894054,16,0,0,0,0,0,0
6/14/2025 8:30,0.29442835,31.059929,70.06224,427.2757,0,0,,,26.68992446,0.097894054,16,0,0,0,0,0,0
6/14/2025 8:40,0.28741142,31.377882,69.89048,421.835,0,0,,,26.97394835,0.097894054,16,0,0,0,0,0,0
6/14/2025 8:50,0.27572787,31.638695,68.278175,406.35287,0,0,,,27.01738266,0.097894054,16,0,0,0,0,0,0
6/14/2025 9:00,0.28326017,31.615301,68.442986,429.33063,0,0,,,27.23650497,0.097894054,16,0,0,0,0,0,0
6/14/2025 9:10,0.31663668,31.33898,68.971146,427.51117,0,0,,,27.64628037,0.097894054,16,0,0,0,0,0,0
6/14/2025 9:20,0.3172228,31.403042,67.8728,438.72617,0,0,,,27.86753036,0.097894054,16,0,0,0,0,0,0
6/14/2025 9:30,0.2959355,31.697924,67.840515,382.04175,0,0,,,29.39561478,0.097894054,16,0,0,0,0,0,0
6/14/2025 9:40,0.2862764,31.772968,66.041756,348.55954,0,0,,,29.33406839,0.097894054,16,0,0,0,0,0,0
6/14/2025 9:50,0.28164655,31.825745,66.329475,399.4114,0,0,,,29.42462052,0.097894054,16,0,0,0,0,0,0
6/14/2025 10:00,0.27092943,32.28836,68.50371,393.66196,133.3333333,0,,,29.48990675,0.097894054,16,0,0,0,0,0,0
6/14/2025 10:10,0.29743567,32.502407,67.88883,428.21014,0,0,,,32.45907575,0.097894054,16,0,0,0,0,0,0
6/14/2025 10:20,0.3383895,32.555283,68.10582,431.07892,0,0,,,33.16738798,0.097894054,16,0,0,0,0,0,0
6/14/2025 10:30,0.3559168,33.202335,63.93991,451.33517,0,0,,,33.2090248,0.097894054,16,0,0,0,0,0,0
6/14/2025 10:40,0.43405685,33.306656,64.31492,484.18326,0,0,,,33.06474893,0.097894054,16,0,0,0,0,0,0
6/14/2025 10:50,0.4510416,33.216595,65.015755,538.4542,0,0,,,33.28967861,0.097894054,16,0,0,0,0,0,0
6/14/2025 11:00,0.4666736,33.28668,64.26988,604.2792,0,0,,,33.17934897,0.097894054,16,0,0,0,0,0,0
6/14/2025 11:10,0.52783215,33.33502,63.602577,664.9361,0,0,,,33.43671615,0.097894054,16,0,0,0,0,0,0
6/14/2025 11:20,0.5892949,33.444458,64.53725,654.04987,0,0,,,33.86416388,0.097894054,16,0,0,0,0,0,0
6/14/2025 11:30,0.6012396,33.191372,63.732998,691.38184,0,0,,,33.64916516,0.097894054,16,0,0,0,0,0,0
6/14/2025 11:40,0.61541396,33.24453,62.3476,673.0883,0,0,,,33.99623397,0.097894054,16,0,0,0,0,0,0
6/14/2025 11:50,0.60930043,32.96901,62.38528,687.337,0,0,,,34.00179897,0.097894054,16,0,0,0,0,0,0
6/14/2025 12:00,0.6250248,33.011627,64.21652,721.0799,0,0,,,33.94814508,0.097894054,16,0,0,0,0,0,0
6/14/2025 12:10,0.61226654,32.850758,64.13696,679.87445,0,0,,,33.97771675,0.097894054,16,0,0,0,0,0,0
6/14/2025 12:20,0.59416765,32.65819,62.47622,678.7948,0,0,,,33.94715099,0.097894054,16,0,0,0,0,0,0
6/14/2025 12:30,0.5882857,32.721603,64.431274,732.0068,0,0,,,33.95763417,0.097894054,16,0,0,0,0,0,0
6/14/2025 12:40,0.5538302,33.187855,62.277283,697.78314,0,0,,,34.09342516,0.097894054,16,0,0,0,0,0,0
6/14/2025 12:50,0.54977995,32.969463,61.19946,696.53284,0,0,,,34.71444619,0.097894054,16,0,0,0,0,0,0
6/14/2025 13:00,0.55940497,33.543625,60.884052,689.28156,133.3333333,0,,,34.81542282,0.097894054,16,0,0,0,0,0,0
6/14/2025 13:10,0.56860787,33.08365,60.163612,673.22235,0,0,,,34.4193171,0.097894054,16,0,0,0,0,0,0
6/14/2025 13:20,0.5541792,32.851227,59.11505,624.3101,0,0,,,34.62959405,0.097894054,16,0,0,0,0,0,0
6/14/2025 13:30,0.555946,33.06666,62.307655,676.733,0,0,,,34.63193817,0.097894054,16,0,0,0,0,0,0
6/14/2025 13:40,0.55398124,32.932076,60.31212,699.43,0,0,,,33.99498111,0.097894054,16,0,0,0,0,0,0
6/14/2025 13:50,0.5591567,32.40819,60.674923,657.68036,0,0,,,34.35591302,0.097894054,16,0,0,0,0,0,0
6/14/2025 14:00,0.54095715,32.560654,58.978394,655.3235,0,0,,,33.99541333,0.097894054,16,0,0,0,0,0,0
6/14/2025 14:10,0.5613316,32.7763,61.70954,712.6735,0,0,,,34.46235655,0.097894054,16,0,0,0,0,0,0
6/14/2025 14:20,0.559501,32.276344,58.707253,704.1059,0,0,,,34.54001028,0.097894054,16,0,0,0,0,0,0
6/14/2025 14:30,0.5321134,32.482174,58.445076,617.51025,0,0,,,34.04072766,0.097894054,16,0,0,0,0,0,0
6/14/2025 14:40,0.52139145,32.323166,60.968616,609.41113,0,0,,,33.85913694,0.097894054,16,0,0,0,0,0,0
6/14/2025 14:50,0.5409974,32.133163,61.248142,562.32196,0,0,,,33.87944385,0.097894054,16,0,0,0,0,0,0
6/14/2025 15:00,0.45206574,32.270237,60.06544,565.60254,0,0,,,33.69802087,0.097894054,16,0,0,0,0,0,0
6/14/2025 15:10,0.37262282,31.780943,60.910465,500.5054,0,0,,,33.75913143,0.097894054,16,0,0,0,0,0,0
6/14/2025 15:20,0.3601666,30.919085,62.77107,357.45447,0,0,,,33.61485778,0.097894054,16,0,0,0,0,0,0
6/14/2025 15:30,0.17986377,31.587034,62.62925,300.4019,0,0,,,33.54018484,0.097894054,16,0,0,0,0,0,0
6/14/2025 15:40,0.1273778,31.158192,61.57337,281.20956,0,0,,,33.4953377,0.097894054,16,0,0,0,0,0,0
6/14/2025 15:50,0.094516486,31.413643,60.32463,108.22825,0,0,,,33.6159827,0.097894054,16,0,0,0,0,0,0
6/14/2025 16:00,0.091942646,31.178814,60.995224,134.24687,133.3333333,0,,,31.39638234,0.097894054,16,0,0,0,0,0,0
6/14/2025 16:10,0.11764521,31.258875,62.606556,122.00527,0,0,,,31.74215474,0.097894054,16,0,0,0,0,0,0
6/14/2025 16:20,0.1334715,31.573402,62.578865,120.75337,0,0,,,31.79605913,0.097894054,16,0,0,0,0,0,0
6/14/2025 16:30,0.17811705,31.642382,62.02242,161.57912,0,0,,,31.7039452,0.097894054,16,0,0,0,0,0,0
6/14/2025 16:40,0.12612079,30.74508,61.50251,126.292885,0,0,,,31.73492218,0.097894054,16,0,0,0,0,0,0
6/14/2025 16:50,0.12210825,31.168901,61.597553,115.719025,0,0,,,31.75610667,0.097894054,16,0,0,0,0,0,0
6/14/2025 17:00,0.13363916,30.79422,63.247925,99.70007,0,0,,,31.47033069,0.097894054,16,0,0,0,0,0,0
6/14/2025 17:10,0.12382365,30.933895,62.285137,79.39841,0,0,,,30.03740081,0.097894054,16,0,0,0,0,0,0
6/14/2025 17:20,0.121996395,30.843744,62.086803,116.49241,0,0,,,29.86879029,0.097894054,16,0,0,0,0,0,0
6/14/2025 17:30,0.11760939,31.258907,62.92015,122.49366,0,0,,,29.81666762,0.097894054,16,0,0,0,0,0,0
6/14/2025 17:40,0.09636784,30.654387,65.722626,150.50626,0,0,,,29.81594992,0.097894054,16,0,0,0,0,0,0
6/14/2025 17:50,0.13585603,30.10823,66.16032,141.86397,0,0,,,29.83783849,0.097894054,16,0,0,0,0,0,0
6/14/2025 18:00,0.11983683,30.211987,66.566956,173.81079,0,0,,,29.73879095,0.097894054,16,0,0,0,0,0,0
6/14/2025 18:10,0.13245718,30.11505,67.79422,160.25706,0,0,,,28.82374128,0.097894054,16,0,0,0,0,0,0
6/14/2025 18:20,0.12716138,29.924047,69.23645,167.05527,0,0,,,28.83717381,0.097894054,16,0,0,0,0,0,0
6/14/2025 18:30,0.046116225,29.408573,70.07475,71.897064,0,0,,,28.83684534,0.097894054,16,0,0,0,0,0,0
6/14/2025 18:40,0.000254735,29.170822,70.37148,51.18923,0,0,,,28.55823217,0.097894054,16,0,0,0,0,0,0
6/14/2025 18:50,0.004139698,29.356098,70.763336,30.64066,0,0,,,28.2474547,0.097894054,16,0,0,0,0,0,0
6/14/2025 19:00,0.016219752,28.579308,72.248634,23.02538,0,0,,,28.12180029,0.097894054,16,0,0,0,0,0,0
6/14/2025 19:10,0.000970823,27.760324,73.84112,50.89096,0,0,,,27.34660635,0.097894054,16,0,0,0,0,0,0
6/14/2025 19:20,0.022278087,27.458578,74.26936,55.958233,0,0,,,26.99060839,0.097894054,16,0,0,0,0,0,0
6/14/2025 19:30,0.023379257,27.519287,75.87128,75.29159,0,0,,,26.07988097,0.097894054,16,0,0,0,0,0,0
6/14/2025 19:40,0.052011617,27.080778,78.240654,58.67327,0,0,,,25.77453754,0.097894054,16,0,0,0,0,0,0
6/14/2025 19:50,0.0452059,26.831821,79.297,37.149326,0,0,,,25.97554139,0.097894054,16,0,0,0,0,0,0
6/14/2025 20:00,0.00079863,25.729687,83.15621,0,0,0,,,25.6122886,0.097894054,16,0,0,0,0,0,0
6/14/2025 20:10,0.007127343,25.591923,84.74791,0,0,0,,,25.40597733,0.097894054,16,0,0,0,0,0,0
6/14/2025 20:20,0.005994909,25.603382,85.029976,0,0,0,,,25.19635714,0.097894054,16,0,0,0,0,0,0
6/14/2025 20:30,0.006698978,25.338297,85.83418,0,0,0,,,25.02275581,0.097894054,16,0,0,0,0,0,0
6/14/2025 20:40,0.00261405,24.911804,87.33081,0,0,0,,,25.14208569,0.097894054,16,0,0,0,0,0,0
6/14/2025 20:50,0.00452795,24.701231,87.20094,0,0,0,,,24.98294556,0.097894054,16,0,0,0,0,0,0
6/14/2025 21:00,0.004675234,24.417461,86.44748,0,0,0,,,24.92528337,0.097894054,16,0,0,0,0,0,0
6/14/2025 21:10,0.002012156,24.569798,86.1916,0,0,0,,,24.77450919,0.097894054,16,0,0,0,0,0,0
6/14/2025 21:20,0.0037495,24.698914,85.6277,0,0,0,,,24.50032996,0.097894054,16,0,0,0,0,0,0
6/14/2025 21:30,0.004020249,24.229464,86.49488,0,0,0,,,24.38582329,0.097894054,16,0,0,0,0,0,0
6/14/2025 21:40,0.003372617,23.864964,84.76598,0,0,0,,,24.09152989,0.097894054,16,0,0,0,0,0,0
6/14/2025 21:50,0.003596738,24.06299,85.02374,0,0,0,,,24.09152989,0.097894054,16,0,0,0,0,0,0
6/14/2025 22:00,0.002904092,24.620817,85.01401,0,0,0,,,23.99441823,0.097894054,16,0,0,0,0,0,0
6/14/2025 22:10,0.00324181,24.452856,84.72503,0,0,0,,,23.99441823,0.097894054,16,0,0,0,0,0,0
6/14/2025 22:20,0.008469486,24.563374,84.86466,0,0,0,,,23.99733489,0.097894054,16,0,0,0,0,0,0
6/14/2025 22:30,0.011200547,25.351345,83.422295,0,0,0,,,24.05079204,0.097894054,16,0,0,0,0,0,0
6/14/2025 22:40,0.012221169,25.28827,82.95649,0,0,0,,,23.92057489,0.097894054,16,0,0,0,0,0,0
6/14/2025 22:50,0.004501642,25.13828,83.3119,0,0,0,,,24.13888106,0.097894054,16,0,0,0,0,0,0
6/14/2025 23:00,0.005694531,24.672606,83.40061,0,0,0,,,24.29096431,0.097894054,16,0,0,0,0,0,0
6/14/2025 23:10,0.007117178,24.217598,83.91339,0,0,0,,,24.51109037,0.097894054,16,0,0,0,0,0,0
6/14/2025 23:20,0.003063188,23.230467,83.39524,0,0,0,,,24.18189466,0.097894054,16,0,0,0,0,0,0
6/14/2025 23:30,0.004598552,22.907255,83.9137,0,0,0,,,23.88505509,0.097894054,16,0,0,0,0,0,0
6/14/2025 23:40,0.005328037,22.84671,83.199554,0,0,0,,,23.71723636,0.097894054,16,0,0,0,0,0,0
6/14/2025 23:50,0.006783192,22.982958,84.079704,0,0,0,,,22.02313741,0.097894054,16,0,0,0,0,0,0
6/15/2025 0:00,0.004634803,22.611614,84.715965,0,0,0,,,22.54874948,0.102148797,17,0,0,0,0,0,0
6/15/2025 0:10,0.006564253,22.030798,82.36682,0,0,0,,,23.21964627,0.102148797,17,0,0,0,0,0,0
6/15/2025 0:20,0.006029691,22.12589,83.82434,0,0,0,,,23.04110532,0.102148797,17,0,0,0,0,0,0
6/15/2025 0:30,0.004885124,21.53011,84.22288,0,0,0,,,22.98777306,0.102148797,17,0,0,0,0,0,0
6/15/2025 0:40,0.004739749,21.78758,83.34093,0,0,0,,,23.11670565,0.102148797,17,0,0,0,0,0,0
6/15/2025 0:50,0.00496609,21.856028,84.101006,0,0,0,,,23.62379478,0.102148797,17,0,0,0,0,0,0
6/15/2025 1:00,0.008728313,22.305471,84.59413,0,0,0,,,23.45822033,0.102148797,17,0,0,0,0,0,0
6/15/2025 1:10,0.011574389,21.930387,85.162346,0,0,0,,,23.52207339,0.102148797,17,0,0,0,0,0,0
6/15/2025 1:20,0.015143428,22.35775,84.44643,0,0,0,,,23.23731331,0.102148797,17,0,0,0,0,0,0
6/15/2025 1:30,0.01143584,22.430918,85.369545,0,0,0,,,23.22864077,0.102148797,17,0,0,0,0,0,0
6/15/2025 1:40,0.011497711,22.31347,87.13955,0,0,0,,,23.34947093,0.102148797,17,0,0,0,0,0,0
6/15/2025 1:50,0.010217472,22.412924,86.398476,0,0,0,,,23.52484005,0.102148797,17,0,0,0,0,0,0
6/15/2025 2:00,0.011575597,22.213057,86.926605,0,0,0,,,22.98091066,0.102148797,17,0,0,0,0,0,0
6/15/2025 2:10,0.009377186,21.754936,87.58127,0,0,0,,,22.81922378,0.102148797,17,0,0,0,0,0,0
6/15/2025 2:20,0.008197792,21.81828,85.20663,0,0,0,,,23.26604243,0.102148797,17,0,0,0,0,0,0
6/15/2025 2:30,0.009179171,21.918043,84.19192,0,0,0,,,22.97473405,0.102148797,17,0,0,0,0,0,0
6/15/2025 2:40,0.007348429,21.567291,86.56701,0,0,0,,,22.7229102,0.102148797,17,0,0,0,0,0,0
6/15/2025 2:50,0.005524942,21.905682,86.37129,0,0,0,,,23.39429878,0.102148797,17,0,0,0,0,0,0
6/15/2025 3:00,0.007234764,21.825077,86.65199,0,0,0,,,23.38507303,0.102148797,17,0,0,0,0,0,0
6/15/2025 3:10,0.008058844,21.903347,85.44359,0,0,0,,,23.39146644,0.102148797,17,0,0,0,0,0,0
6/15/2025 3:20,0.007935118,22.437195,84.656265,0,0,0,,,23.34618081,0.102148797,17,0,0,0,0,0,0
6/15/2025 3:30,0.008620838,21.853168,85.649284,0,0,0,,,23.41107541,0.102148797,17,0,0,0,0,0,0
6/15/2025 3:40,0.007465488,22.390266,86.208984,0,0,0,,,23.38507303,0.102148797,17,0,0,0,0,0,0
6/15/2025 3:50,0.008977979,21.982983,85.62513,0,0,0,,,23.46396343,0.102148797,17,0,0,0,0,0,0
6/15/2025 4:00,0.010329344,22.502357,85.59723,0,0,0,,,23.46412184,0.102148797,17,0,0,0,0,0,0
6/15/2025 4:10,0.008340874,22.89066,86.20668,0,0,0,,,23.53604985,0.102148797,17,0,0,0,0,0,0
6/15/2025 4:20,0.006311689,22.795092,85.97021,0,0,0,,,23.55422485,0.102148797,17,0,0,0,0,0,0
6/15/2025 4:30,0.006941634,22.556156,87.2562,0,0,0,,,23.55422485,0.102148797,17,0,0,0,0,0,0
6/15/2025 4:40,0.008451263,22.087183,87.074684,0,0,0,,,23.78791763,0.102148797,17,0,0,0,0,0,0
6/15/2025 4:50,0.008740487,22.209675,86.67382,0,0,0,,,23.55422485,0.102148797,17,0,0,0,0,0,0
6/15/2025 5:00,0.011162409,22.19513,88.348404,0,0,0,,,23.54964025,0.102148797,17,0,0,0,0,0,0
6/15/2025 5:10,0.012510877,22.535406,88.3155,0,0,0,,,23.06901261,0.102148797,17,0,0,0,0,0,0
6/15/2025 5:20,0.012382343,22.6392,86.71506,0,0,0,,,22.93373791,0.102148797,17,0,0,0,0,0,0
6/15/2025 5:30,0.013400153,22.379921,86.56428,0,0,0,,,22.93373791,0.102148797,17,0,0,0,0,0,0
6/15/2025 5:40,0.015093837,22.518278,84.70842,25.621199,0,0,,,22.84987358,0.102148797,17,0,0,0,0,0,0
6/15/2025 5:50,0.041605227,24.028736,77.747086,43.939743,0,0,,,23.05931593,0.102148797,17,0,0,0,0,0,0
6/15/2025 6:00,0.051449593,25.440536,73.34406,57.83653,0,0,,,22.77901438,0.102148797,17,0,0,0,0,0,0
6/15/2025 6:10,0.057785425,25.871477,72.0357,61.588764,0,0,,,23.1453977,0.102148797,17,0,0,0,0,0,0
6/15/2025 6:20,0.049821388,26.104988,74.16235,64.306915,0,0,,,23.19280905,0.102148797,17,0,0,0,0,0,0
6/15/2025 6:30,0.09635574,26.7178,76.985016,117.16149,0,0,,,23.2772229,0.102148797,17,0,0,0,0,0,0
6/15/2025 6:40,0.11378312,27.852196,76.93553,132.22595,133.3333333,0,,,23.79580265,0.102148797,17,0,0,0,0,0,0
6/15/2025 6:50,0.1297888,27.859632,75.16221,151.20412,0,0,,,23.89740824,0.102148797,17,0,0,0,0,0,0
6/15/2025 7:00,0.15961084,27.566263,77.3643,150.74092,0,0,,,23.90059229,0.102148797,17,0,0,0,0,0,0
6/15/2025 7:10,0.2061179,27.443113,81.00798,268.8628,0,0,,,24.20650828,0.102148797,17,0,0,0,0,0,0
6/15/2025 7:20,0.2673006,28.72946,82.080536,294.5961,0,0,,,24.86940091,0.102148797,17,0,0,0,0,0,0
6/15/2025 7:30,0.26355287,28.887808,81.304405,410.11255,0,0,,,25.41405337,0.102148797,17,0,0,0,0,0,0
6/15/2025 7:40,0.25905308,28.873531,79.290474,334.06982,0,0,,,25.22632262,0.102148797,17,0,0,0,0,0,0
6/15/2025 7:50,0.3036264,29.783026,74.38334,333.36395,0,0,,,25.51446619,0.102148797,17,0,0,0,0,0,0
6/15/2025 8:00,0.2859538,29.504221,71.920235,370.3298,0,0,,,26.5886638,0.102148797,17,0,0,0,0,0,0
6/15/2025 8:10,0.3288513,29.430357,68.8139,364.80496,0,0,,,26.58773372,0.102148797,17,0,0,0,0,0,0
6/15/2025 8:20,0.3656231,31.00599,65.568855,415.64145,0,0,,,26.86641242,0.102148797,17,0,0,0,0,0,0
6/15/2025 8:30,0.35658807,29.546448,68.50903,327.93896,0,0,,,27.13805492,0.102148797,17,0,0,0,0,0,0
6/15/2025 8:40,0.2991323,29.261667,69.44232,327.27005,0,0,,,27.13505881,0.102148797,17,0,0,0,0,0,0
6/15/2025 8:50,0.31045556,30.531033,65.952705,415.58072,0,0,,,27.08081556,0.102148797,17,0,0,0,0,0,0
6/15/2025 9:00,0.37814438,31.0966,65.02269,399.64453,0,0,,,27.26382484,0.102148797,17,0,0,0,0,0,0
6/15/2025 9:10,0.3647885,30.711725,66.32687,399.51596,0,0,,,27.36854739,0.102148797,17,0,0,0,0,0,0
6/15/2025 9:20,0.32667878,30.430805,67.30266,440.59915,0,0,,,27.22972045,0.102148797,17,0,0,0,0,0,0
6/15/2025 9:30,0.32538453,31.43888,63.33008,388.4662,0,0,,,27.09047402,0.102148797,17,0,0,0,0,0,0
6/15/2025 9:40,0.30404222,30.987099,65.85939,373.51154,0,0,,,28.63010673,0.102148797,17,0,0,0,0,0,0
6/15/2025 9:50,0.31325516,31.490911,66.46505,333.5336,0,0,,,29.12971702,0.102148797,17,0,0,0,0,0,0
6/15/2025 10:00,0.28485125,31.472984,64.10176,357.07843,133.3333333,0,,,29.41460668,0.102148797,17,0,0,0,0,0,0
6/15/2025 10:10,0.30238172,32.257465,67.182335,392.38205,0,0,,,29.45388766,0.102148797,17,0,0,0,0,0,0
6/15/2025 10:20,0.31988913,32.07622,65.96684,406.0283,0,0,,,33.10251746,0.102148797,17,0,0,0,0,0,0
6/15/2025 10:30,0.38590044,31.95312,62.754143,493.3547,0,0,,,33.18182913,0.102148797,17,0,0,0,0,0,0
6/15/2025 10:40,0.42799154,32.794395,64.71189,481.73563,0,0,,,32.17846333,0.102148797,17,0,0,0,0,0,0
6/15/2025 10:50,0.4500632,33.18049,63.86987,542.92865,0,0,,,31.84170655,0.102148797,17,0,0,0,0,0,0
6/15/2025 11:00,0.50511783,33.02677,64.02293,644.0165,0,0,,,31.8924702,0.102148797,17,0,0,0,0,0,0
6/15/2025 11:10,0.5777646,33.19275,64.03646,665.7619,0,0,,,32.27847279,0.102148797,17,0,0,0,0,0,0
6/15/2025 11:20,0.5742753,32.266743,63.73756,626.24243,0,0,,,32.32954279,0.102148797,17,0,0,0,0,0,0
6/15/2025 11:30,0.62113434,32.89409,64.32449,681.47974,0,0,,,32.19754208,0.102148797,17,0,0,0,0,0,0
6/15/2025 11:40,0.6265898,32.72345,64.23526,679.89435,0,0,,,32.613172,0.102148797,17,0,0,0,0,0,0
6/15/2025 11:50,0.6228921,32.604908,63.70571,603.3636,0,0,,,32.62230597,0.102148797,17,0,0,0,0,0,0
