run,train_start,train_end,test_start,test_end,train_rows,test_rows,mae_internal_air_temp_c,rmse_internal_air_temp_c,r2_internal_air_temp_c,mae_internal_radiation,rmse_internal_radiation,r2_internal_radiation,mae_ET0,rmse_ET0,r2_ET0,mae_internal_rh_pct,rmse_internal_rh_pct,r2_internal_rh_pct
83,2025-05-29 01:00:00,2025-08-30 12:00:00,2025-08-30 12:10:00,2025-09-02 12:00:00,13392,432,0.40930888223703044,0.5105240314612193,0.983407305234054,19.70070021509103,42.37192227656971,0.9747591025468184,0.014328181077112456,0.029927544410331977,0.9796514466974604,5.038022448534228,6.126575669150201,0.5950216509708223
84,2025-05-29 01:00:00,2025-08-31 12:00:00,2025-08-31 12:10:00,2025-09-03 12:00:00,13536,432,0.3703663392222562,0.4694676973557303,0.9838033122001131,27.074641741154487,56.86535483987519,0.9527385541897642,0.01803187077603014,0.0380660186070633,0.9653096920216339,3.8871948795698623,4.867091159826814,0.7440487532842242
85,2025-05-29 01:00:00,2025-09-01 12:00:00,2025-09-01 12:10:00,2025-09-04 12:00:00,13680,432,0.3517896375481805,0.45015126013112944,0.9831568132907254,32.27025230601744,67.19125288184937,0.9307158038888532,0.023539725201688635,0.04867324127271291,0.9405906199891508,2.6423595073729396,3.177961657139511,0.8920574031384626
86,2025-05-29 01:00:00,2025-09-02 12:00:00,2025-09-02 12:10:00,2025-09-05 12:00:00,13824,432,0.44169338135053565,0.5535508644671119,0.9786840318053581,26.687229441260687,59.06334888719147,0.9450461509404687,0.020480577518161635,0.0434902543666286,0.9520594997815423,2.5438324233883316,3.284798565596227,0.8766168828133569
87,2025-05-29 01:00:00,2025-09-03 12:00:00,2025-09-03 12:10:00,2025-09-06 12:00:00,13968,432,0.43304221739200865,0.5592448238752112,0.9803886534081936,24.096154046227216,52.910607071888045,0.9561377228344183,0.01908844307373734,0.04188525163594797,0.9565348398368513,3.0775286775024435,3.8139608970919543,0.8472527278619186
88,2025-05-29 01:00:00,2025-09-04 12:00:00,2025-09-04 12:10:00,2025-09-07 12:00:00,14112,432,0.42488168055127573,0.5633078953731269,0.9793720931799902,22.363145721269316,52.9067175699052,0.9560402424818739,0.017488702253262066,0.04042345964270703,0.9598386326569056,3.209681230009022,3.9318790060394124,0.8225610602373236
89,2025-05-29 01:00:00,2025-09-05 12:00:00,2025-09-05 12:10:00,2025-09-08 12:00:00,14256,432,0.4503222238345906,0.6005627529570591,0.9725195335886945,24.563753145187825,54.19968507228716,0.9531182715919589,0.019739439271681983,0.04239039918824351,0.9540894213135802,2.524363428234832,3.2520336155128104,0.8804571978745585
90,2025-05-29 01:00:00,2025-09-06 12:00:00,2025-09-06 12:10:00,2025-09-09 12:00:00,14400,432,0.5716087962611168,0.7454665621628065,0.9544978194750593,23.13003134938039,50.024850980677094,0.9583402991323156,0.01910486632956457,0.04136493428256801,0.9532050548671924,3.18346484997812,3.9831357025906984,0.7817637689310417
91,2025-05-29 01:00:00,2025-09-07 12:00:00,2025-09-07 12:10:00,2025-09-10 12:00:00,14544,432,0.5478308282004145,0.695474016471538,0.9631294828871775,21.68606848574856,44.26226219816874,0.9660057233677851,0.017360881786549372,0.035157384822255326,0.9642161412971295,3.102164515778416,3.852527800352238,0.7929076334746525
92,2025-05-29 01:00:00,2025-09-08 12:00:00,2025-09-08 12:10:00,2025-09-11 23:00:00,14688,432,0.5823928252700978,0.7128602507942423,0.9606553071145763,22.587287088446004,45.857409946850545,0.966864496560953,0.016691904108039862,0.03459323529322344,0.968690796112202,3.0523216477086317,4.126028146869965,0.7963528874287193
93,2025-05-29 01:00:00,2025-09-09 12:00:00,2025-09-09 12:10:00,2025-09-12 23:00:00,14832,432,0.7283165447752713,0.9581182372235381,0.9438112163775805,21.38033343114463,44.36964764611404,0.9688004475753744,0.017078199437630906,0.03343269815071541,0.9707225434860897,4.1223358971740005,6.434290357247706,0.6633409842623192
94,2025-05-29 01:00:00,2025-09-10 12:00:00,2025-09-10 12:10:00,2025-09-13 23:00:00,14976,432,0.9074651957964917,1.181914064838989,0.9256594161285585,21.90854193508914,46.77949125511684,0.965223653559895,0.018239218469438392,0.03692322232548309,0.9645809563587575,6.052953822275838,8.78598803171095,0.5218460645277209
95,2025-05-29 01:00:00,2025-09-11 23:00:00,2025-09-11 23:10:00,2025-09-14 23:00:00,15120,432,0.8802074085505582,1.2779232783995287,0.9279289687765215,20.71529704620807,44.22836467521,0.9637146146497765,0.0165198980471875,0.034039206558944574,0.965475448787531,6.427159918951827,9.853427421067906,0.4791256434692417
96,2025-05-29 01:00:00,2025-09-12 23:00:00,2025-09-12 23:10:00,2025-09-15 23:00:00,15264,432,0.75810993476372,0.9312463476888262,0.9552599870506746,20.43896502571315,43.92229984763413,0.9622876106730701,0.01636597625907408,0.03432734636642793,0.9632728745510242,4.961907948703366,5.960081746076977,0.7636789875975233
97,2025-05-29 01:00:00,2025-09-13 23:00:00,2025-09-13 23:10:00,2025-09-16 23:00:00,15408,432,0.7364532476286341,0.9999076949965434,0.9366854208539399,26.891134433941186,57.707840233393895,0.926093891697355,0.019878360486196112,0.04258909919865212,0.9354504238221473,3.7435590371822767,4.8988637641090795,0.798314113210058
98,2025-05-29 01:00:00,2025-09-14 23:00:00,2025-09-14 23:10:00,2025-09-17 23:00:00,15552,432,0.8988542914410473,1.1314679377184391,0.9025459356136447,27.702654581384703,58.84093088151495,0.9165804680559092,0.020123674008297662,0.042676325340768644,0.9289464111693191,5.386416020121659,6.907237407109237,0.6106436302737711
99,2025-05-29 01:00:00,2025-09-15 23:00:00,2025-09-15 23:10:00,2025-09-19 02:10:00,15696,432,0.7900857856603333,0.9738498448141248,0.9357014146108446,30.434151706518886,62.89661437568717,0.8987322401038551,0.02188041168986105,0.04576903282030172,0.9153139511283201,6.543363055147374,8.097392430613018,0.5470744517832856
100,2025-05-29 01:00:00,2025-09-16 23:00:00,2025-09-16 23:10:00,2025-09-20 02:10:00,15840,432,0.6474455948621431,0.8024697382744392,0.9577967211955795,25.779120902863045,51.71966251938719,0.9325535019419127,0.018258831833106216,0.038683808250255504,0.9411092860084284,5.525744503488609,6.923120710921717,0.6104948206720888
101,2025-05-29 01:00:00,2025-09-17 23:00:00,2025-09-17 23:10:00,2025-09-21 02:10:00,15984,432,0.6208653436834365,0.8090438850093676,0.9567030555621385,23.594926280210764,46.788796593677745,0.9424353267734508,0.018099248140652165,0.03665353085211287,0.9447211115845596,5.276919970673968,7.385364393062759,0.45741922063347185
