datetime,time,record_id,air_temp_C,solar_radiation_Wm2,drywet1_temp_C,drywet2_temp_C,soil_moisture_VWC,soil_temp_C,soil_EC_uScm
9/14/2025,8:40:00,3533,34.75,394.3,31.03,31.11,-0.065,28.18,93
9/14/2025,8:50:00,3534,35.55,164.6,31.51,31.61,-0.276,28.84,93
9/14/2025,9:00:00,3535,36.26,191.3,31.9,31.94,-0.201,29.31,113.7
9/14/2025,9:10:00,3536,36.84,195.1,32.19,32.16,-0.101,29.58,154.5
9/14/2025,9:20:00,3537,37.45,300.3,32.87,33.04,0.083,29.31,130.8
9/14/2025,9:30:00,3538,37.99,398.7,33.29,33.38,0.207,31.6,121.9
9/14/2025,9:40:00,3539,38.42,438.9,33.99,33.9,0.225,32.08,120.6
9/14/2025,9:50:00,3540,38.81,457.4,33.72,33.54,0.206,32.4,119.4
9/14/2025,10:00:00,3541,39.02,475.6,33.46,33.32,0.206,31.41,119.6
9/14/2025,10:10:00,3542,39.21,358.5,33.69,33.61,0.262,31.2,118.9
9/14/2025,10:20:00,3543,39.41,362.5,34.12,34.05,0.187,33.14,118.2
9/14/2025,10:30:00,3544,39.56,421.3,34.08,33.91,0.13,33.46,117.9
9/14/2025,10:40:00,3545,39.6,446.3,34.32,34.27,0.017,33.77,117.2
9/14/2025,10:50:00,3546,39.8,481.7,34.94,34.8,0.148,34.38,116.5
9/14/2025,11:00:00,3547,40.13,457.7,34.63,34.36,0.298,34.83,115.7
9/14/2025,11:10:00,3548,40.42,433.7,34.71,34.64,0.391,35.01,115.7
9/14/2025,11:20:00,3549,40.62,604.6,34.29,34.24,0.204,35.19,115.4
9/14/2025,11:30:00,3550,40.57,646.5,34.17,34.17,0.354,35.25,115.3
9/14/2025,11:40:00,3551,40.49,632.3,34.64,34.72,0.335,35.29,115.2
9/14/2025,11:50:00,3552,40.5,639,35.02,35.17,0.372,35.49,115.4
9/14/2025,12:00:00,3553,40.61,660.8,34.82,34.77,0.278,35.69,115.2
9/14/2025,12:10:00,3554,40.67,668.7,34.7,34.87,0.241,35.78,115.4
9/14/2025,12:20:00,3555,40.73,672,34.52,34.55,0.353,35.62,115.6
9/14/2025,12:30:00,3556,40.72,694.5,33.79,33.79,0.372,35.46,115.8
9/14/2025,12:40:00,3557,40.55,670.5,33.74,33.75,0.372,35.3,116.1
9/14/2025,12:50:00,3558,40.28,711.9,33.69,33.91,0.41,35.25,116.7
9/14/2025,13:00:00,3559,40.09,726,33.56,33.59,0.409,35.32,115.9
9/14/2025,13:10:00,3560,39.85,715.9,33.57,33.79,0.391,35.41,116.3
9/14/2025,13:20:00,3561,39.51,673.8,32.95,33.08,0.428,35.5,115.8
9/14/2025,13:30:00,3562,38.98,607.9,32.71,33.01,0.391,35.42,116.4
9/14/2025,13:40:00,3563,38.39,634.3,32.53,32.81,0.372,35.28,116.1
9/14/2025,13:50:00,3564,37.82,551.7,31.95,32.26,0.41,35.12,116.7
9/14/2025,14:00:00,3565,37.27,342.8,31.73,32.08,0.41,34.85,117.2
9/14/2025,14:10:00,3566,36.77,353.1,31.46,31.89,0.26,34.48,117
9/14/2025,14:20:00,3567,36.38,518.4,31.67,32.01,0.316,34.27,117.2
9/14/2025,14:30:00,3568,35.99,271.8,31.41,31.92,0.241,34.1,117.4
9/14/2025,14:40:00,3569,35.69,92.6,31.26,31.72,0.242,33.78,117.7
9/14/2025,14:50:00,3570,35.37,70.43,31.25,31.69,0.223,33.38,117.8
9/14/2025,15:00:00,3571,35.02,61.13,30.78,31.25,0.205,33.02,117.8
9/14/2025,15:10:00,3572,34.64,56.01,30.33,30.87,0.185,32.67,129.6
9/14/2025,15:20:00,3573,34.27,61.2,30.1,30.52,0.331,32.44,114.5
9/14/2025,15:30:00,3574,33.96,66.14,30.29,30.82,0.286,32.29,108.7
9/14/2025,15:40:00,3575,33.78,62.59,30.13,30.65,0.21,31.64,108.7
9/14/2025,15:50:00,3576,33.64,51.25,30.45,31.03,0.266,31.11,108.7
9/14/2025,16:00:00,3577,33.54,49.06,29.97,30.43,0.342,31.92,108.9
9/14/2025,16:10:00,3578,33.45,48.31,29.84,30.31,0.304,31.23,109.2
9/14/2025,16:20:00,3579,33.32,43.3,29.77,30.3,0.285,31.62,109.1
9/14/2025,16:30:00,3580,33.19,49.77,29.68,30.16,0.342,31.46,108.9
9/14/2025,16:40:00,3581,33.04,53.1,29.41,29.88,0.342,31.33,109.1
9/14/2025,16:50:00,3582,32.87,45.94,29.55,30.05,0.305,31.19,108.9
9/14/2025,17:00:00,3583,32.7,48.48,28.96,29.38,0.305,31.04,108.9
9/14/2025,17:10:00,3584,32.54,49.61,28.85,29.28,0.267,30.54,108.9
9/14/2025,17:20:00,3585,32.4,34.89,28.7,29.17,0.362,30.31,109
9/14/2025,17:30:00,3586,32.28,19.75,28.37,28.69,0.343,30.19,108.5
9/14/2025,17:40:00,3587,32.03,10.01,28.07,28.32,0.306,29.45,109.1
9/14/2025,17:50:00,3588,31.8,4.356,27.89,28.28,0.382,29.75,108.8
9/14/2025,18:00:00,3589,31.66,1.311,27.75,28.06,0.306,28.6,108.7
9/14/2025,18:10:00,3590,31.52,0.165,27.64,28.04,0.231,29.96,109.1
9/14/2025,18:20:00,3591,31.41,0.003,27.32,27.69,-0.034,29.83,108.9
9/14/2025,18:30:00,3592,31.32,0.003,27.21,27.59,0.25,29.66,108
9/14/2025,18:40:00,3593,31.19,0,27.16,27.46,0.25,29.55,108.6
9/14/2025,18:50:00,3594,31.09,0,27.02,27.26,0.061,29.39,108.3
9/14/2025,19:00:00,3595,30.94,0,27.1,27.37,-0.033,29.28,108.3
9/14/2025,19:10:00,3596,30.8,0,26.94,27.19,-0.26,29.17,108.7
9/14/2025,19:20:00,3597,30.72,0,26.68,26.97,-0.09,29.06,107
9/14/2025,19:30:00,3598,30.64,0,26.76,27.02,0.138,28.93,107.9
9/14/2025,19:40:00,3599,30.52,0,26.69,26.97,0.194,28.83,107.5
9/14/2025,19:50:00,3600,30.43,0,26.54,26.77,0.289,28.73,107
9/14/2025,20:00:00,3601,30.34,0,26.47,26.76,0.214,28.14,106.8
9/14/2025,20:10:00,3602,30.27,0,26.39,26.7,-0.014,28.5,107.2
9/14/2025,20:20:00,3603,30.19,0,26.46,26.76,-0.146,24.14,106.8
9/14/2025,20:30:00,3604,30.14,0,26.18,26.44,-0.241,27.85,106
9/14/2025,20:40:00,3605,30.06,0,25.92,26.22,-0.013,27.13,106.3
9/14/2025,20:50:00,3606,29.99,0,25.78,26.1,-0.013,21.85,105.8
9/14/2025,21:00:00,3607,29.9,0,25.52,25.87,0.025,26.09,105.7
9/14/2025,21:10:00,3608,29.81,0,25.15,25.57,-0.013,27.82,106
9/14/2025,21:20:00,3609,29.7,0.003,24.98,25.47,-0.051,27.67,105.9
9/14/2025,21:30:00,3610,29.57,0,24.76,25.18,0.082,27.54,105.3
9/14/2025,21:40:00,3611,29.42,0.003,24.61,25.03,0.12,27.39,105.4
9/14/2025,21:50:00,3612,29.25,0,24.19,24.63,0.272,27.24,105.3
9/14/2025,22:00:00,3613,29.09,0,24.28,24.72,0.253,27.06,105.5
9/14/2025,22:10:00,3614,28.94,0,24.13,24.59,0.045,26.05,105.5
9/14/2025,22:20:00,3615,28.77,0,23.67,24.31,0.026,26.8,104.8
9/14/2025,22:30:00,3616,28.6,0,23.66,24.22,-0.202,26.64,104.6
9/14/2025,22:40:00,3617,28.46,0,23.6,24.14,-0.031,26.52,104
9/14/2025,22:50:00,3618,28.25,0,23.2,23.91,0.14,26.35,104.7
9/14/2025,23:00:00,3619,28.09,0.017,23.28,23.9,0.197,26.2,104.6
9/14/2025,23:10:00,3620,27.95,0.003,23.36,23.75,0.369,25.62,103.9
9/14/2025,23:20:00,3621,27.84,0,23.32,23.73,0.166,25.99,104
9/14/2025,23:30:00,3622,27.75,0,23.25,23.67,0.046,24.59,103.4
9/14/2025,23:40:00,3623,27.67,0,23.66,24.02,-0.106,21.15,103.2
9/14/2025,23:50:00,3624,27.66,0,23.86,24.15,-0.125,23.22,103.8
9/15/2025,0:00:00,3625,27.63,0,23.78,24.1,-0.125,21.46,102.8
9/15/2025,0:10:00,3626,27.63,0,23.74,24.05,0.16,23.44,102.6
9/15/2025,0:20:00,3627,27.61,0,23.72,24.07,0.065,23.07,101.7
9/15/2025,0:30:00,3628,27.57,0.013,23.41,23.81,0.008,23.47,102.1
9/15/2025,0:40:00,3629,27.49,0.053,23.01,23.53,0.027,25.49,102.1
9/15/2025,0:50:00,3630,27.46,0,23.46,23.92,-0.029,21.56,101.8
9/15/2025,1:00:00,3631,27.42,0.013,23.36,23.9,0.104,25.4,102.1
9/15/2025,1:10:00,3632,27.39,0.026,23.37,23.9,0.104,23.2,101.6
9/15/2025,1:20:00,3633,27.33,0.03,22.98,23.66,0.066,22.73,101.1
9/15/2025,1:30:00,3634,27.28,0.036,23.23,23.93,0.161,23.52,101.2
9/15/2025,1:40:00,3635,27.28,0.02,23.52,24.06,0.237,25.2,101.2
9/15/2025,1:50:00,3636,27.28,0.013,23.42,23.89,0.333,25.13,100.8
9/15/2025,2:00:00,3637,27.31,0.02,23.61,24.1,0.199,24.26,100.4
9/15/2025,2:10:00,3638,27.32,0.046,23.52,24,0.066,24.26,100.4
9/15/2025,2:20:00,3639,27.31,0.169,23.37,23.83,0.181,24.59,100.3
9/15/2025,2:30:00,3640,27.29,0.017,23.38,23.87,0.028,23.76,100.1
9/15/2025,2:40:00,3641,27.28,0.026,23.48,23.97,-0.048,22.12,100.3
9/15/2025,2:50:00,3642,27.29,0.069,23.46,23.98,-0.219,22.8,99.8
9/15/2025,3:00:00,3643,27.3,0.033,23.45,23.99,-0.124,23.24,99.8
9/15/2025,3:10:00,3644,27.31,0.05,23.45,23.97,-0.219,24.9,98.8
9/15/2025,3:20:00,3645,27.31,0.099,23.24,23.78,-0.2,24.9,98.9
9/15/2025,3:30:00,3646,27.29,0.046,23.05,23.63,-0.238,24.8,99.1
9/15/2025,3:40:00,3647,27.24,0.017,22.85,23.41,-0.181,24.73,98.3
9/15/2025,3:50:00,3648,27.18,0.023,22.64,23.26,-0.143,24.64,98.6
9/15/2025,4:00:00,3649,27.11,0.076,22.62,23.21,-0.257,24.56,98.6
9/15/2025,4:10:00,3650,27.02,0.04,22.57,23.15,-0.105,24.48,98.9
9/15/2025,4:20:00,3651,26.95,0.043,22.5,23.04,-0.124,24.4,97.7
9/15/2025,4:30:00,3652,26.88,0.033,22.31,22.88,-0.028,22.3,98.4
9/15/2025,4:40:00,3653,26.8,0.063,22.63,23.18,0.143,23.49,98.2
9/15/2025,4:50:00,3654,26.76,0.056,22.89,23.35,0.15,24.3,97.9
9/15/2025,5:00:00,3655,26.74,0.106,22.93,23.39,0.143,24.3,97.6
9/15/2025,5:10:00,3656,26.76,0.102,22.85,23.35,-0.047,24.29,97.3
9/15/2025,5:20:00,3657,26.75,0.704,22.71,23.27,-0.085,24.2,97.4
9/15/2025,5:30:00,3658,26.74,2.46,22.47,22.99,-0.085,24.19,97.6
9/15/2025,5:40:00,3659,26.72,5.796,22.25,22.78,-0.219,24.1,97.5
9/15/2025,5:50:00,3660,26.66,10.15,22.3,22.83,0.14,24.06,112.3
9/15/2025,6:00:00,3661,26.62,13.84,22.57,23.13,0.248,22.85,108.3
9/15/2025,6:10:00,3662,26.62,17.93,22.44,23.02,0.051,21.45,102.2
9/15/2025,6:20:00,3663,26.66,21.63,22.8,23.34,0.089,22.6,101.2
9/15/2025,6:30:00,3664,26.72,26.59,23.06,23.58,0.012,22.68,100.6
9/15/2025,6:40:00,3665,26.83,44.33,23.55,24.28,-0.198,21.15,99.9
9/15/2025,6:50:00,3666,27.08,55.42,24.36,25.41,-0.16,24.12,99.7
9/15/2025,7:00:00,3667,27.48,60.95,25.03,26.23,-0.141,24.73,99.7
9/15/2025,7:10:00,3668,28.17,75.17,25.72,26.94,-0.027,25,98.6
9/15/2025,7:20:00,3669,29.05,93.7,26.43,27.66,-0.026,25.28,141.1
9/15/2025,7:30:00,3670,29.89,184.9,26.91,28.15,-0.218,25.51,178.7
9/15/2025,7:40:00,3671,30.69,247,27.82,29.02,-0.372,25.76,175.2
9/15/2025,7:50:00,3672,31.56,307.7,28.61,29.67,-0.219,26.64,173.7
9/15/2025,8:00:00,3673,32.51,363.1,29.53,30.56,NAN,27.52,172.2
9/15/2025,8:10:00,3674,33.3,146.8,28.98,29.69,-0.201,27.95,169.6
9/15/2025,8:20:00,3675,33.66,182.9,28.83,29.64,-0.22,27.9,169.7
9/15/2025,8:30:00,3676,33.82,246.6,28.81,29.54,-0.258,27.84,170.7
9/15/2025,8:40:00,3677,34.19,403,30.26,31.07,-0.372,27.8,169.4
9/15/2025,8:50:00,3678,34.9,352.9,31.37,31.79,-0.296,29.13,166.9
9/15/2025,9:00:00,3679,35.49,314.1,31.17,31.45,0.255,29.66,165.6
9/15/2025,9:10:00,3680,35.86,310.4,31.3,31.7,-0.126,29.9,164.9
9/15/2025,9:20:00,3681,36.34,353.3,32.36,32.49,0.273,30.35,164.1
9/15/2025,9:30:00,3682,36.87,404,32.23,32.3,0.272,30.45,162
9/15/2025,9:40:00,3683,37.4,436.3,32.45,32.35,0.215,30.95,160.4
9/15/2025,9:50:00,3684,37.86,452.5,33.42,33.44,-0.051,31.87,159.4
9/15/2025,10:00:00,3685,38.33,459.1,33.15,33.04,0.233,31.58,158.3
9/15/2025,10:10:00,3686,38.62,365.5,33.23,33.18,0.176,32.46,157.2
9/15/2025,10:20:00,3687,38.89,363.8,33.65,33.59,0.175,32.83,156
9/15/2025,10:30:00,3688,39.24,415.4,34.53,34.49,-0.014,33.19,154.6
9/15/2025,10:40:00,3689,39.6,437.1,34.08,33.87,0.25,33.58,154.1
9/15/2025,10:50:00,3690,39.83,472.9,33.52,33.23,0.117,33.87,152.6
9/15/2025,11:00:00,3691,39.89,454.5,33.03,32.81,0.041,33.9,152.5
9/15/2025,11:10:00,3692,39.92,429.8,33.03,32.94,0.119,33.89,176
9/15/2025,11:20:00,3693,39.84,557.9,33.5,33.54,0.192,33.86,180.7
9/15/2025,11:30:00,3694,39.88,616.8,33.92,33.96,0.002,34.02,180
9/15/2025,11:40:00,3695,39.93,599.9,33.15,33.07,-0.036,34.26,178.7
9/15/2025,11:50:00,3696,39.71,609.8,32.97,33.15,-0.055,34.4,178.1
9/15/2025,12:00:00,3697,39.54,629.2,33.38,33.54,0.058,34.44,177.1
9/15/2025,12:10:00,3698,39.55,649.3,33.44,33.54,0.171,34.56,176.1
9/15/2025,12:20:00,3699,39.6,646.8,33.05,33.03,0.171,34.53,175.8
9/15/2025,12:30:00,3700,39.48,657.6,32.64,32.69,-0.018,34.41,175.4
9/15/2025,12:40:00,3701,39.39,658.2,33.1,33.31,0.095,34.39,174.9
9/15/2025,12:50:00,3702,39.32,671.8,32.4,32.43,0.038,34.4,173.6
9/15/2025,13:00:00,3703,39,682.8,32.12,32.26,0.208,34.31,173.1
9/15/2025,13:10:00,3704,38.57,683.4,31.84,32.02,0.17,34.3,171.9
9/15/2025,13:20:00,3705,38.07,617.6,31.26,31.5,0.226,34.27,171.4
9/15/2025,13:30:00,3706,37.42,588.8,31.33,31.71,0.076,34.12,170.8
9/15/2025,13:40:00,3707,36.83,584.6,30.99,31.34,0.245,34.02,170
9/15/2025,13:50:00,3708,36.37,503.9,31.03,31.31,0.245,33.9,169.2
9/15/2025,14:00:00,3709,35.96,301.2,31.02,31.38,0.132,33.77,168.4
9/15/2025,14:10:00,3710,35.69,337.6,31.22,31.62,0.188,33.62,167.6
9/15/2025,14:20:00,3711,35.5,452.9,30.95,31.18,0.207,33.49,166.8
9/15/2025,14:30:00,3712,35.18,260.7,30.26,30.69,0.169,33.28,166.3
9/15/2025,14:40:00,3713,34.84,102.4,30.93,31.53,0.129,32.55,119
9/15/2025,14:50:00,3714,34.64,88.2,30.89,31.39,0.173,32.34,168.2
9/15/2025,15:00:00,3715,34.47,88.2,30.78,31.29,0.23,32.32,165.4
9/15/2025,15:10:00,3716,34.3,83.9,30.39,30.83,0.169,32.18,177.9
9/15/2025,15:20:00,3717,34.09,64.64,29.95,30.37,0.274,30.95,147.2
9/15/2025,15:30:00,3718,33.85,49.67,29.82,30.28,0.291,31.87,145.7
9/15/2025,15:40:00,3719,33.61,49.08,29.76,30.27,0.29,31.7,146.1
9/15/2025,15:50:00,3720,33.5,39.86,29.63,30.09,0.234,31.55,145.6
9/15/2025,16:00:00,3721,33.33,40.04,29.63,30.14,0.215,31.4,146.2
9/15/2025,16:10:00,3722,33.15,36.19,29.35,29.85,0.348,31.24,145.7
9/15/2025,16:20:00,3723,33.02,33.06,29.11,29.64,0.215,31.09,145.5
9/15/2025,16:30:00,3724,32.87,38.63,29.16,29.59,0.215,30.94,145.5
9/15/2025,16:40:00,3725,32.69,37.33,29.08,29.6,0.291,30.82,145.1
9/15/2025,16:50:00,3726,32.56,28.68,28.89,29.46,0.33,30.72,144.6
9/15/2025,17:00:00,3727,32.45,22.43,28.45,28.8,0.311,30.59,144.5
9/15/2025,17:10:00,3728,32.29,19.21,28.07,28.48,0.311,30.42,144.3
9/15/2025,17:20:00,3729,32.07,13.63,27.83,28.27,0.045,30.24,144
9/15/2025,17:30:00,3730,31.85,9.49,27.61,28.02,0.274,30.05,144
9/15/2025,17:40:00,3731,31.62,5.357,27.45,27.93,-0.144,29.88,143.1
9/15/2025,17:50:00,3732,31.38,2.702,27.19,27.6,-0.315,29.69,143.9
9/15/2025,18:00:00,3733,31.14,1.001,27.11,27.58,-0.41,29.52,143.4
9/15/2025,18:10:00,3734,30.96,0.317,26.95,27.39,-0.144,29.36,143.8
9/15/2025,18:20:00,3735,30.76,0.043,27.04,27.46,-0.144,29.22,142.4
9/15/2025,18:30:00,3736,30.61,0.023,26.77,27.22,-0.163,27.14,142.1
9/15/2025,18:40:00,3737,30.46,0.003,26.63,27.16,-0.086,27.92,142.4
9/15/2025,18:50:00,3738,30.34,0,26.63,27.08,-0.067,28.83,141.9
9/15/2025,19:00:00,3739,30.28,0,26.44,26.89,-0.086,28.73,141.5
9/15/2025,19:10:00,3740,30.2,0,26.47,26.89,-0.105,28.6,141.1
9/15/2025,19:20:00,3741,30.1,0,26.42,26.82,NAN,28.48,141
9/15/2025,19:30:00,3742,30.04,0,26.1,26.52,-0.467,28.38,141.3
9/15/2025,19:40:00,3743,29.99,0,26,26.43,-0.333,28.26,140
9/15/2025,19:50:00,3744,29.9,0,25.93,26.39,-0.2,28.15,139.4
9/15/2025,20:00:00,3745,29.83,0,25.84,26.29,0.01,28.04,139.5
9/15/2025,20:10:00,3746,29.75,0,25.88,26.37,0.143,27.94,139
9/15/2025,20:20:00,3747,29.68,0,25.75,26.22,-0.066,27.84,138.5
9/15/2025,20:30:00,3748,29.65,0,25.46,25.9,-0.085,27.73,137.6
9/15/2025,20:40:00,3749,29.59,0,25.25,25.67,-0.333,27.6,138.2
9/15/2025,20:50:00,3750,29.51,0,25.17,25.58,-0.352,27.46,137.6
9/15/2025,21:00:00,3751,29.41,0,24.84,25.24,-0.199,27.33,137.2
9/15/2025,21:10:00,3752,29.3,0,24.65,25.02,-0.161,26.72,136.8
9/15/2025,21:20:00,3753,29.16,0,24.46,24.87,0.068,27.03,135.7
9/15/2025,21:30:00,3754,29.03,0,24.47,24.91,-0.237,26.86,136.2
9/15/2025,21:40:00,3755,28.92,0,24.38,24.8,-0.065,26.76,136.5
9/15/2025,21:50:00,3756,28.81,0,24.33,24.7,0.049,26.66,135.9
9/15/2025,22:00:00,3757,28.7,0,24.06,24.47,0.126,26.55,135.5
9/15/2025,22:10:00,3758,28.59,0,24.13,24.56,0.145,26.42,135.4
9/15/2025,22:20:00,3759,28.49,0.003,24,24.39,0.126,26.34,134.9
9/15/2025,22:30:00,3760,28.37,0,23.87,24.29,-0.141,26.22,134.5
9/15/2025,22:40:00,3761,28.25,0,23.98,24.36,-0.237,26.11,134.2
9/15/2025,22:50:00,3762,28.14,0,23.87,24.24,-0.351,25.59,133.2
9/15/2025,23:00:00,3763,28.06,0,23.83,24.22,-0.294,25.92,133.8
9/15/2025,23:10:00,3764,27.97,0,23.45,23.87,-0.026,25.81,133.2
9/15/2025,23:20:00,3765,27.89,0,23.49,23.87,-0.007,25.69,132.8
9/15/2025,23:30:00,3766,27.78,0,23.16,23.61,NAN,25.56,132.8
9/15/2025,23:40:00,3767,27.69,0,23.37,23.77,0.223,24.64,132.5
9/15/2025,23:50:00,3768,27.58,0,23.05,23.51,-0.16,24.55,131.8
9/16/2025,0:00:00,3769,27.49,0,22.96,23.49,-0.198,22.75,131.8
9/16/2025,0:10:00,3770,27.41,0,22.89,23.34,-0.274,17.89,131.1
9/16/2025,0:20:00,3771,27.34,0,22.88,23.33,-0.408,10.09,130
9/16/2025,0:30:00,3772,27.26,0.142,23.35,23.67,NAN,14.93,131.1
9/16/2025,0:40:00,3773,27.22,0.116,23.54,23.91,-0.159,20.3,130.2
9/16/2025,0:50:00,3774,27.21,0.093,23.41,23.78,-0.102,17.22,129.3
9/16/2025,1:00:00,3775,27.15,0.066,22.63,23.04,-0.159,24.9,130.2
9/16/2025,1:10:00,3776,27.08,0.195,22.63,23.11,-0.121,24.79,128.7
9/16/2025,1:20:00,3777,27.01,0.251,22.72,23.17,-0.178,24.7,129.4
9/16/2025,1:30:00,3778,26.96,0.198,22.96,23.39,-0.025,24.64,129.5
9/16/2025,1:40:00,3779,26.93,0.235,22.75,23.16,-0.197,24.6,128.4
9/16/2025,1:50:00,3780,26.93,0.255,22.89,23.34,-0.082,24.59,128.1
9/16/2025,2:00:00,3781,26.95,0.139,22.94,23.39,-0.197,24.5,127.8
9/16/2025,2:10:00,3782,26.98,0.003,23.08,23.53,-0.006,24.5,127.9
9/16/2025,2:20:00,3783,26.99,0.01,22.8,23.29,-0.005,24.5,127.8
9/16/2025,2:30:00,3784,26.96,0.003,22.83,23.32,0.129,24.49,126.6
9/16/2025,2:40:00,3785,26.96,0,22.85,23.35,0.071,24.4,126.6
9/16/2025,2:50:00,3786,26.93,0,22.88,23.41,0.263,24.4,126.7
9/16/2025,3:00:00,3787,26.92,0.007,22.69,23.35,0.167,24.4,126.7
9/16/2025,3:10:00,3788,26.9,0,22.72,23.39,0.148,24.33,126.5
9/16/2025,3:20:00,3789,26.9,0,22.74,23.37,-0.024,24.3,126.2
9/16/2025,3:30:00,3790,26.88,0.013,22.71,23.17,-0.024,24.24,125.9
9/16/2025,3:40:00,3791,26.82,0.036,22.39,22.85,-0.063,24.15,125.4
9/16/2025,3:50:00,3792,26.7,0.102,22.03,22.54,-0.159,24.01,125.5
9/16/2025,4:00:00,3793,26.59,0.539,22.12,22.63,-0.293,23.9,124.5
9/16/2025,4:10:00,3794,26.5,0.44,22.3,22.71,-0.465,23.85,124.5
9/16/2025,4:20:00,3795,26.37,0.463,21.68,22.26,-0.274,23.75,124.9
9/16/2025,4:30:00,3796,26.27,0.453,21.61,22.12,NAN,23.67,124.6
9/16/2025,4:40:00,3797,26.19,0.357,21.78,22.21,-0.101,23.59,124.5
9/16/2025,4:50:00,3798,26.1,0.407,21.54,22.02,-0.043,23.5,124.2
9/16/2025,5:00:00,3799,26,0.456,21.56,22.07,-0.158,23.41,123.7
9/16/2025,5:10:00,3800,25.92,0.529,21.36,21.88,-0.158,23.33,123.2
9/16/2025,5:20:00,3801,25.86,1.071,21.62,22.07,-0.1,23.3,123.4
9/16/2025,5:30:00,3802,25.83,2.407,21.46,21.91,-0.004,23.26,123.2
9/16/2025,5:40:00,3803,25.75,5.717,21.25,21.77,-0.004,21.65,123.2
9/16/2025,5:50:00,3804,25.71,10.59,21.04,21.66,-0.031,22.74,132.1
9/16/2025,6:00:00,3805,25.7,15.63,21.57,22.09,-0.001,23.08,108.5
9/16/2025,6:10:00,3806,25.72,20.48,21.56,22.15,-0.061,23,105.1
9/16/2025,6:20:00,3807,25.8,24.63,22.05,22.72,-0.119,19.21,104.6
9/16/2025,6:30:00,3808,25.96,29.64,22.7,23.27,-0.061,21.22,104.2
9/16/2025,6:40:00,3809,26.2,36.48,23.3,23.85,-0.138,18.03,104.1
9/16/2025,6:50:00,3810,26.53,42.5,24.14,25.09,NAN,18.47,103.1
9/16/2025,7:00:00,3811,27.03,44.64,24.94,26.03,-0.254,23.74,103.1
9/16/2025,7:10:00,3812,27.77,46.96,25.42,26.48,-0.254,20.15,102.2
9/16/2025,7:20:00,3813,28.67,56.11,25.9,26.89,-0.177,19.92,101.4
9/16/2025,7:30:00,3814,29.59,110.2,26.63,27.63,-0.081,19.79,101
9/16/2025,7:40:00,3815,30.42,126.2,27.33,28.41,0.059,25.24,100.6
9/16/2025,7:50:00,3816,31.26,135.2,27.88,28.94,-0.293,22.6,99
9/16/2025,8:00:00,3817,32.09,147.3,28.47,29.45,-0.113,26.9,100.4
9/16/2025,8:10:00,3818,32.89,163.3,29.02,29.99,-0.062,27.23,106.5
9/16/2025,8:20:00,3819,33.72,178.5,29.88,30.73,-0.274,26.09,104.9
9/16/2025,8:30:00,3820,34.52,175.1,29.88,30.52,-0.007,27.89,105.2
9/16/2025,8:40:00,3821,35.2,240.3,30.88,31.37,-0.237,28.49,104
9/16/2025,8:50:00,3822,35.91,268.2,31.44,31.63,0.069,29.2,104.8
9/16/2025,9:00:00,3823,36.28,86.4,29.97,30.06,-0.027,29.48,104.2
9/16/2025,9:10:00,3824,35.98,71.22,29.11,29.5,-0.008,29,105.6
9/16/2025,9:20:00,3825,35.58,71.9,29.02,29.52,-0.161,28.61,106.9
9/16/2025,9:30:00,3826,35.37,259.9,30.4,30.89,-0.085,28.59,106.6
9/16/2025,9:40:00,3827,35.83,462.8,32.61,32.7,-0.066,29.58,104.8
9/16/2025,9:50:00,3828,36.54,473.1,32.73,32.52,0.277,30.44,104.6
9/16/2025,10:00:00,3829,37.03,243.7,31.51,31.43,0.314,30.93,104.2
9/16/2025,10:10:00,3830,37,249.9,30.81,31.05,0.352,30.67,104.7
9/16/2025,10:20:00,3831,36.77,197,30.45,30.7,0.371,30.47,105.5
9/16/2025,10:30:00,3832,36.48,246.7,30.36,30.61,0.352,30.25,106.2
9/16/2025,10:40:00,3833,36.3,242.8,31.45,31.66,0.428,30.39,106.1
9/16/2025,10:50:00,3834,35.91,207.1,29.89,30.18,0.313,30.39,106
9/16/2025,11:00:00,3835,35.63,378.4,30.77,31.09,0.256,30.29,106
9/16/2025,11:10:00,3836,36.03,442.2,32.17,32.25,0.294,29.31,105.5
9/16/2025,11:20:00,3837,36.77,558.5,32.91,32.8,0.186,31.61,95.3
9/16/2025,11:30:00,3838,37.5,635.1,33.25,33.22,0.237,32.21,90.6
9/16/2025,11:40:00,3839,38.03,409.7,33.05,32.9,0.162,32.64,90
9/16/2025,11:50:00,3840,38.12,567,32.34,32.49,NAN,32.73,90.7
9/16/2025,12:00:00,3841,38.04,360.1,31.59,31.7,0.274,32.77,90.5
9/16/2025,12:10:00,3842,37.76,625.4,31.64,31.91,0.367,32.6,91.1
9/16/2025,12:20:00,3843,37.68,546,31.78,31.89,0.236,32.64,91.4
9/16/2025,12:30:00,3844,37.65,643.8,31.87,31.93,NAN,32.65,91.5
9/16/2025,12:40:00,3845,37.68,623.5,32.35,32.52,NAN,32.79,91.7
9/16/2025,12:50:00,3846,37.73,647.1,31.33,31.34,0.329,32.9,91.4
9/16/2025,13:00:00,3847,37.58,658.7,32.1,32.36,0.165,32.85,219.4
9/16/2025,13:10:00,3848,37.52,651.5,31.41,31.53,0.17,33.4,312.6
9/16/2025,13:20:00,3849,37.22,598.6,31.55,31.82,0.152,33.61,309.8
9/16/2025,13:30:00,3850,36.85,499.2,31.27,31.58,0.062,33.74,308.4
